codauto;ccaa;cpro;provincia;sexo;grupo_edad;ola;num_def;num_casos;num_hosp;num_uci;poblacion_total;lat_prov;long_prov;long_ccaa;lat_ccaa
12;Galicia;27;Lugo;NC;40-49;tercera_etapa;0;1;0;0;NA;43,012;-7,446;-7,90;42,7
12;Galicia;27;Lugo;NC;50-59;primera_etapa;0;0;0;0;NA;43,012;-7,446;-7,90;42,7
12;Galicia;27;Lugo;NC;50-59;segunda_etapa;0;0;0;0;NA;43,012;-7,446;-7,90;42,7
12;Galicia;27;Lugo;NC;50-59;tercera_etapa;0;0;0;0;NA;43,012;-7,446;-7,90;42,7
12;Galicia;27;Lugo;NC;60-69;primera_etapa;0;0;0;0;NA;43,012;-7,446;-7,90;42,7
12;Galicia;27;Lugo;NC;60-69;segunda_etapa;0;0;0;0;NA;43,012;-7,446;-7,90;42,7
12;Galicia;27;Lugo;NC;60-69;tercera_etapa;0;1;0;0;NA;43,012;-7,446;-7,90;42,7
12;Galicia;27;Lugo;NC;70-79;primera_etapa;0;0;0;0;NA;43,012;-7,446;-7,90;42,7
12;Galicia;27;Lugo;NC;70-79;segunda_etapa;0;0;0;0;NA;43,012;-7,446;-7,90;42,7
12;Galicia;27;Lugo;NC;70-79;tercera_etapa;0;0;0;0;NA;43,012;-7,446;-7,90;42,7
12;Galicia;27;Lugo;NC;80+;primera_etapa;0;0;0;0;NA;43,012;-7,446;-7,90;42,7
12;Galicia;27;Lugo;NC;80+;segunda_etapa;0;0;0;0;NA;43,012;-7,446;-7,90;42,7
12;Galicia;27;Lugo;NC;80+;tercera_etapa;0;0;0;0;NA;43,012;-7,446;-7,90;42,7
12;Galicia;27;Lugo;NC;NC;primera_etapa;0;0;0;0;NA;43,012;-7,446;-7,90;42,7
12;Galicia;27;Lugo;NC;NC;segunda_etapa;0;0;0;0;NA;43,012;-7,446;-7,90;42,7
12;Galicia;27;Lugo;NC;NC;tercera_etapa;0;0;0;0;NA;43,012;-7,446;-7,90;42,7
13;Madrid, Comunidad de;28;Madrid;Hombres;0-9;primera_etapa;1;132;81;23;335247;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Hombres;0-9;segunda_etapa;2;13100;331;11;335247;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Hombres;0-9;tercera_etapa;1;7697;83;9;335247;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Hombres;10-19;primera_etapa;0;170;59;11;359717;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Hombres;10-19;segunda_etapa;0;17627;341;18;359717;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Hombres;10-19;tercera_etapa;0;11831;140;11;359717;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Hombres;20-29;primera_etapa;4;1390;354;23;366468;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Hombres;20-29;segunda_etapa;4;25079;819;29;366468;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Hombres;20-29;tercera_etapa;3;15668;296;19;366468;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Hombres;30-39;primera_etapa;14;2703;1026;68;463166;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Hombres;30-39;segunda_etapa;10;25745;1444;57;463166;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Hombres;30-39;tercera_etapa;5;15704;513;29;463166;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Hombres;40-49;primera_etapa;73;4559;2400;225;573602;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Hombres;40-49;segunda_etapa;29;28936;2770;192;573602;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Hombres;40-49;tercera_etapa;16;18478;1025;94;573602;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Hombres;50-59;primera_etapa;256;5774;3704;480;465630;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Hombres;50-59;segunda_etapa;116;22721;3258;330;465630;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Hombres;50-59;tercera_etapa;62;16042;1655;173;465630;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Hombres;60-69;primera_etapa;617;5569;4202;680;321146;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Hombres;60-69;segunda_etapa;271;13405;3180;471;321146;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Hombres;60-69;tercera_etapa;180;9764;1889;325;321146;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Hombres;70-79;primera_etapa;1501;5722;4896;518;229796;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Hombres;70-79;segunda_etapa;534;7540;2852;367;229796;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Hombres;70-79;tercera_etapa;383;5607;1790;237;229796;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Hombres;80+;primera_etapa;2523;5715;4663;69;129021;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Hombres;80+;segunda_etapa;1188;6055;3386;70;129021;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Hombres;80+;tercera_etapa;885;3746;2062;34;129021;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Hombres;NC;primera_etapa;0;1;1;0;NA;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Hombres;NC;segunda_etapa;0;34;0;0;NA;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Hombres;NC;tercera_etapa;0;35;0;0;NA;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Mujeres;0-9;primera_etapa;0;110;62;16;318268;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Mujeres;0-9;segunda_etapa;0;12330;286;8;318268;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Mujeres;0-9;tercera_etapa;0;7188;85;7;318268;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Mujeres;10-19;primera_etapa;2;205;68;8;342261;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Mujeres;10-19;segunda_etapa;2;17803;395;14;342261;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Mujeres;10-19;tercera_etapa;0;11504;139;13;342261;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Mujeres;20-29;primera_etapa;7;2766;503;19;376007;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Mujeres;20-29;segunda_etapa;1;27879;1314;20;376007;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Mujeres;20-29;tercera_etapa;1;16822;352;15;376007;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Mujeres;30-39;primera_etapa;10;4363;1085;40;486474;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Mujeres;30-39;segunda_etapa;11;28885;1849;43;486474;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Mujeres;30-39;tercera_etapa;5;17205;493;28;486474;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Mujeres;40-49;primera_etapa;46;6021;1812;95;592369;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Mujeres;40-49;segunda_etapa;16;31490;2123;85;592369;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Mujeres;40-49;tercera_etapa;7;19946;728;38;592369;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Mujeres;50-59;primera_etapa;97;7051;2764;174;507153;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Mujeres;50-59;segunda_etapa;59;25232;2401;142;507153;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Mujeres;50-59;tercera_etapa;26;17130;1018;73;507153;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Mujeres;60-69;primera_etapa;245;4973;2885;298;382177;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Mujeres;60-69;segunda_etapa;106;14273;2162;204;382177;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Mujeres;60-69;tercera_etapa;75;10184;1202;137;382177;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Mujeres;70-79;primera_etapa;664;4274;3358;214;296285;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Mujeres;70-79;segunda_etapa;246;8941;2280;191;296285;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Mujeres;70-79;tercera_etapa;216;6168;1365;117;296285;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Mujeres;80+;primera_etapa;2150;7925;5006;65;235101;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Mujeres;80+;segunda_etapa;1179;10465;4460;63;235101;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Mujeres;80+;tercera_etapa;728;5746;2378;35;235101;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Mujeres;NC;primera_etapa;0;0;0;0;NA;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Mujeres;NC;segunda_etapa;0;12;0;0;NA;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;Mujeres;NC;tercera_etapa;0;5;0;0;NA;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;NC;0-9;primera_etapa;0;0;0;0;NA;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;NC;0-9;segunda_etapa;0;16;0;0;NA;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;NC;0-9;tercera_etapa;0;0;0;0;NA;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;NC;10-19;primera_etapa;0;0;0;0;NA;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;NC;10-19;segunda_etapa;0;7;0;0;NA;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;NC;10-19;tercera_etapa;0;0;0;0;NA;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;NC;20-29;primera_etapa;0;0;0;0;NA;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;NC;20-29;segunda_etapa;0;0;0;0;NA;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;NC;20-29;tercera_etapa;0;0;0;0;NA;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;NC;30-39;primera_etapa;0;3;0;0;NA;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;NC;30-39;segunda_etapa;0;0;0;0;NA;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;NC;30-39;tercera_etapa;0;0;0;0;NA;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;NC;40-49;primera_etapa;0;0;0;0;NA;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;NC;40-49;segunda_etapa;0;0;0;0;NA;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;NC;40-49;tercera_etapa;0;0;0;0;NA;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;NC;50-59;primera_etapa;0;3;1;0;NA;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;NC;50-59;segunda_etapa;0;1;0;0;NA;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;NC;50-59;tercera_etapa;0;1;0;0;NA;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;NC;60-69;primera_etapa;0;2;1;0;NA;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;NC;60-69;segunda_etapa;0;0;0;0;NA;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;NC;60-69;tercera_etapa;0;0;0;0;NA;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;NC;70-79;primera_etapa;1;4;4;1;NA;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;NC;70-79;segunda_etapa;0;0;0;0;NA;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;NC;70-79;tercera_etapa;0;0;0;0;NA;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;NC;80+;primera_etapa;0;1;1;0;NA;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;NC;80+;segunda_etapa;0;0;0;0;NA;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;NC;80+;tercera_etapa;0;0;0;0;NA;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;NC;NC;primera_etapa;0;1;1;0;NA;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;NC;NC;segunda_etapa;0;0;0;0;NA;40,495;-3,717;-3,70;40,4
13;Madrid, Comunidad de;28;Madrid;NC;NC;tercera_etapa;0;1;0;0;NA;40,495;-3,717;-3,70;40,4
01;Andalucía;29;Málaga;Hombres;0-9;primera_etapa;0;7;3;2;83403;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Hombres;0-9;segunda_etapa;0;1020;10;0;83403;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Hombres;0-9;tercera_etapa;1;1860;8;0;83403;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Hombres;10-19;primera_etapa;1;12;6;4;95664;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Hombres;10-19;segunda_etapa;0;1876;7;0;95664;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Hombres;10-19;tercera_etapa;0;2926;10;1;95664;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Hombres;20-29;primera_etapa;1;66;21;3;88656;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Hombres;20-29;segunda_etapa;1;2783;38;5;88656;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Hombres;20-29;tercera_etapa;0;2747;22;2;88656;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Hombres;30-39;primera_etapa;0;157;46;1;113819;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Hombres;30-39;segunda_etapa;0;2998;66;3;113819;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Hombres;30-39;tercera_etapa;2;3365;71;3;113819;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Hombres;40-49;primera_etapa;3;286;129;8;141561;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Hombres;40-49;segunda_etapa;3;3105;166;9;141561;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Hombres;40-49;tercera_etapa;2;4055;227;17;141561;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Hombres;50-59;primera_etapa;14;322;173;32;122242;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Hombres;50-59;segunda_etapa;11;2354;225;34;122242;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Hombres;50-59;tercera_etapa;34;3450;312;40;122242;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Hombres;60-69;primera_etapa;30;261;205;45;88362;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Hombres;60-69;segunda_etapa;57;1596;306;42;88362;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Hombres;60-69;tercera_etapa;64;2217;407;67;88362;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Hombres;70-79;primera_etapa;64;219;195;36;63034;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Hombres;70-79;segunda_etapa;75;968;324;42;63034;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Hombres;70-79;tercera_etapa;142;1340;431;62;63034;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Hombres;80+;primera_etapa;63;145;119;2;28709;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Hombres;80+;segunda_etapa;137;670;291;12;28709;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Hombres;80+;tercera_etapa;198;796;359;5;28709;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Hombres;NC;primera_etapa;0;0;0;0;NA;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Hombres;NC;segunda_etapa;0;39;0;0;NA;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Hombres;NC;tercera_etapa;0;18;1;0;NA;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Mujeres;0-9;primera_etapa;0;0;0;0;78923;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Mujeres;0-9;segunda_etapa;0;1008;8;1;78923;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Mujeres;0-9;tercera_etapa;0;1844;10;1;78923;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Mujeres;10-19;primera_etapa;0;8;1;0;90564;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Mujeres;10-19;segunda_etapa;0;2072;9;0;90564;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Mujeres;10-19;tercera_etapa;1;2949;8;0;90564;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Mujeres;20-29;primera_etapa;0;98;15;0;87082;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Mujeres;20-29;segunda_etapa;1;3252;47;1;87082;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Mujeres;20-29;tercera_etapa;2;3295;34;2;87082;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Mujeres;30-39;primera_etapa;0;174;41;1;118678;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Mujeres;30-39;segunda_etapa;0;3256;73;4;118678;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Mujeres;30-39;tercera_etapa;2;4031;83;3;118678;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Mujeres;40-49;primera_etapa;1;280;69;0;141695;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Mujeres;40-49;segunda_etapa;2;3426;101;5;141695;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Mujeres;40-49;tercera_etapa;4;4619;96;2;141695;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Mujeres;50-59;primera_etapa;3;278;97;6;127553;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Mujeres;50-59;segunda_etapa;8;2777;143;12;127553;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Mujeres;50-59;tercera_etapa;19;3932;196;10;127553;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Mujeres;60-69;primera_etapa;5;182;118;9;96984;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Mujeres;60-69;segunda_etapa;17;1624;200;21;96984;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Mujeres;60-69;tercera_etapa;31;2258;256;26;96984;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Mujeres;70-79;primera_etapa;31;150;118;14;72299;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Mujeres;70-79;segunda_etapa;53;1099;247;20;72299;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Mujeres;70-79;tercera_etapa;58;1466;293;23;72299;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Mujeres;80+;primera_etapa;67;234;133;4;46692;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Mujeres;80+;segunda_etapa;138;1149;355;3;46692;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Mujeres;80+;tercera_etapa;182;1239;362;2;46692;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Mujeres;NC;primera_etapa;0;0;0;0;NA;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Mujeres;NC;segunda_etapa;0;31;1;0;NA;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;Mujeres;NC;tercera_etapa;0;26;0;0;NA;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;NC;0-9;primera_etapa;0;0;0;0;NA;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;NC;0-9;segunda_etapa;0;0;0;0;NA;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;NC;0-9;tercera_etapa;0;1;0;0;NA;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;NC;10-19;primera_etapa;0;0;0;0;NA;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;NC;10-19;segunda_etapa;0;0;0;0;NA;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;NC;10-19;tercera_etapa;0;2;0;0;NA;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;NC;20-29;primera_etapa;0;0;0;0;NA;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;NC;20-29;segunda_etapa;0;0;0;0;NA;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;NC;20-29;tercera_etapa;0;1;0;0;NA;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;NC;30-39;primera_etapa;0;1;0;0;NA;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;NC;30-39;segunda_etapa;0;1;0;0;NA;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;NC;30-39;tercera_etapa;0;0;0;0;NA;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;NC;40-49;primera_etapa;0;0;0;0;NA;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;NC;40-49;segunda_etapa;0;0;0;0;NA;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;NC;40-49;tercera_etapa;0;3;0;0;NA;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;NC;50-59;primera_etapa;0;0;0;0;NA;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;NC;50-59;segunda_etapa;0;1;0;0;NA;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;NC;50-59;tercera_etapa;0;1;0;0;NA;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;NC;60-69;primera_etapa;0;0;0;0;NA;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;NC;60-69;segunda_etapa;0;0;0;0;NA;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;NC;60-69;tercera_etapa;0;0;0;0;NA;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;NC;70-79;primera_etapa;0;0;0;0;NA;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;NC;70-79;segunda_etapa;0;0;0;0;NA;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;NC;70-79;tercera_etapa;0;0;0;0;NA;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;NC;80+;primera_etapa;0;0;0;0;NA;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;NC;80+;segunda_etapa;0;0;0;0;NA;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;NC;80+;tercera_etapa;0;0;0;0;NA;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;NC;NC;primera_etapa;0;0;0;0;NA;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;NC;NC;segunda_etapa;0;0;0;0;NA;36,814;-4,726;-4,50;37,4
01;Andalucía;29;Málaga;NC;NC;tercera_etapa;0;0;0;0;NA;36,814;-4,726;-4,50;37,4
14;Murcia, Región de;30;Murcia;Hombres;0-9;primera_etapa;0;8;2;0;83934;38,002;-1,485;-1,40;38,0
14;Murcia, Región de;30;Murcia;Hombres;0-9;segunda_etapa;0;2266;15;0;83934;38,002;-1,485;-1,40;38,0
14;Murcia, Región de;30;Murcia;Hombres;0-9;tercera_etapa;0;1852;4;1;83934;38,002;-1,485;-1,40;38,0
14;Murcia, Región de;30;Murcia;Hombres;10-19;primera_etapa;0;7;1;0;92905;38,002;-1,485;-1,40;38,0
14;Murcia, Región de;30;Murcia;Hombres;10-19;segunda_etapa;0;3607;29;5;92905;38,002;-1,485;-1,40;38,0
14;Murcia, Región de;30;Murcia;Hombres;10-19;tercera_etapa;0;2936;14;1;92905;38,002;-1,485;-1,40;38,0
14;Murcia, Región de;30;Murcia;Hombres;20-29;primera_etapa;1;54;7;2;88996;38,002;-1,485;-1,40;38,0
14;Murcia, Región de;30;Murcia;Hombres;20-29;segunda_etapa;0;4553;65;3;88996;38,002;-1,485;-1,40;38,0
14;Murcia, Región de;30;Murcia;Hombres;20-29;tercera_etapa;0;3305;32;3;88996;38,002;-1,485;-1,40;38,0
14;Murcia, Región de;30;Murcia;Hombres;30-39;primera_etapa;0;101;22;3;106649;38,002;-1,485;-1,40;38,0
14;Murcia, Región de;30;Murcia;Hombres;30-39;segunda_etapa;3;4368;182;25;106649;38,002;-1,485;-1,40;38,0
14;Murcia, Región de;30;Murcia;Hombres;30-39;tercera_etapa;1;3055;72;6;106649;38,002;-1,485;-1,40;38,0
14;Murcia, Región de;30;Murcia;Hombres;40-49;primera_etapa;1;109;44;7;132447;38,002;-1,485;-1,40;38,0
14;Murcia, Región de;30;Murcia;Hombres;40-49;segunda_etapa;10;5149;412;66;132447;38,002;-1,485;-1,40;38,0
14;Murcia, Región de;30;Murcia;Hombres;40-49;tercera_etapa;9;3738;228;40;132447;38,002;-1,485;-1,40;38,0
14;Murcia, Región de;30;Murcia;Hombres;50-59;primera_etapa;2;137;68;17;107185;38,002;-1,485;-1,40;38,0
14;Murcia, Región de;30;Murcia;Hombres;50-59;segunda_etapa;16;3966;515;105;107185;38,002;-1,485;-1,40;38,0
14;Murcia, Región de;30;Murcia;Hombres;50-59;tercera_etapa;31;3436;385;69;107185;38,002;-1,485;-1,40;38,0
14;Murcia, Región de;30;Murcia;Hombres;60-69;primera_etapa;9;140;88;27;71148;38,002;-1,485;-1,40;38,0
14;Murcia, Región de;30;Murcia;Hombres;60-69;segunda_etapa;55;2345;485;134;71148;38,002;-1,485;-1,40;38,0
14;Murcia, Región de;30;Murcia;Hombres;60-69;tercera_etapa;52;2105;411;94;71148;38,002;-1,485;-1,40;38,0
14;Murcia, Región de;30;Murcia;Hombres;70-79;primera_etapa;22;94;72;22;46787;38,002;-1,485;-1,40;38,0
14;Murcia, Región de;30;Murcia;Hombres;70-79;segunda_etapa;98;1232;415;74;46787;38,002;-1,485;-1,40;38,0
